t,input,output
7.64,0.9771931,0.44242027
7.65,0.9792678,0.44996053
7.66,0.98124444,0.45745686
7.67,0.98312306,0.46490884
7.68,0.9849033,0.47231594
7.69,0.98658514,0.47967762
7.7,0.9881682,0.48699337
7.71,0.9896526,0.49426258
7.7200003,0.9910379,0.5014849
7.73,0.9923241,0.50865954
7.74,0.9935111,0.5157862
7.75,0.9945988,0.5228643
7.76,0.99558705,0.5298933
7.77,0.99647564,0.5368727
7.7799997,0.99726456,0.54380196
7.79,0.9979539,0.55068064
7.8,0.9985433,0.55750823
7.81,0.999033,0.5642841
7.82,0.99942267,0.5710078
7.83,0.99971247,0.5776788
7.84,0.99990225,0.5842967
7.85,0.9999921,0.5908609
7.86,0.9999819,0.5973709
7.87,0.99987173,0.60382617
7.88,0.99966156,0.6102262
7.89,0.99935144,0.61657053
7.9,0.99894136,0.62285864
7.91,0.9984314,0.62908995
7.92,0.99782157,0.6352641
7.93,0.99711204,0.64138037
7.94,0.9963027,0.6474384
7.95,0.9953938,0.6534376
7.96,0.9943853,0.6593775
7.9700003,0.99327743,0.6652576
7.98,0.9920702,0.67107725
7.99,0.9907638,0.67683613
8,0.98935825,0.6825336
8.01,0.98785377,0.6881692
8.02,0.9862505,0.69374245
8.03,0.98454875,0.6992527
8.04,0.98274845,0.7046995
8.05,0.9808498,0.7100825
8.06,0.9788531,0.71540093
8.07,0.97675866,0.72065437
8.08,0.9745664,0.72584236
8.09,0.9722767,0.7309643
8.1,0.9698897,0.7360198
8.11,0.967406,0.7410081
8.12,0.96482533,0.7459289
8.13,0.96214813,0.7507816
8.14,0.9593747,0.7555657
8.15,0.95650566,0.76028055
8.16,0.9535407,0.7649258
8.17,0.95048034,0.76950085
8.18,0.947325,0.7740053
8.19,0.94407517,0.77843845
8.2,0.94073063,0.78279996
8.21,0.93729204,0.7870893
8.22,0.9337597,0.7913059
8.23,0.9301343,0.7954491
8.24,0.92641556,0.79951864
8.25,0.9226042,0.80351394
8.26,0.9187006,0.8074345
8.27,0.91470504,0.81127983
8.28,0.9106185,0.81504923
8.29,0.90644044,0.8187425
